sale_id,sale_date,store_id,product_id,quantity
SALE003824,2024-11-12,ST046,P691,4
SALE003825,2024-06-14,ST067,P875,1
SALE003826,2023-10-15,ST043,P115,1
SALE003827,2024-07-23,ST023,P360,6
SALE003828,2024-08-08,ST023,P463,1
SALE003829,2024-08-31,ST021,P451,4
SALE003830,2023-11-18,ST037,P705,8
SALE003831,2024-03-10,ST082,P244,1
SALE003832,2023-10-21,ST080,P842,1
SALE003833,2024-06-26,ST012,P669,3
SALE003834,2023-10-12,ST014,P076,1
SALE003835,2024-10-04,ST003,P504,1
SALE003836,2024-06-22,ST053,P101,1
SALE003837,2025-01-01,ST096,P609,5
SALE003838,2025-08-05,ST013,P521,3
SALE003839,2025-06-13,ST075,P669,3
SALE003840,2023-09-26,ST086,P245,2
SALE003841,2024-01-04,ST028,P177,2
SALE003842,2025-06-13,ST071,P322,1
SALE003843,2024-07-12,ST026,P711,1
SALE003844,2025-08-17,ST016,P297,2
SALE003845,2024-09-30,ST053,P794,3
SALE003846,2025-02-05,ST091,P640,2
SALE003847,2024-07-18,ST001,P842,1
SALE003848,2025-02-24,ST065,P244,1
SALE003849,2025-07-03,ST085,P211,2
SALE003850,2025-08-19,ST087,P191,4
SALE003851,2023-09-11,ST005,P003,1
SALE003852,2024-03-08,ST020,P642,3
SALE003853,2024-12-14,ST095,P492,2
SALE003854,2025-04-25,ST043,P143,1
SALE003855,2024-07-16,ST074,P896,1
SALE003856,2024-08-22,ST072,P875,1
SALE003857,2025-07-24,ST025,P504,1
SALE003858,2023-09-22,ST051,P691,3
SALE003859,2024-06-06,ST055,P122,3
SALE003860,2024-06-19,ST050,P887,3
SALE003861,2023-10-25,ST023,P334,2
SALE003862,2024-04-29,ST067,P140,1
SALE003863,2025-05-19,ST013,P574,1
SALE003864,2025-06-17,ST017,P398,1
SALE003865,2025-04-04,ST081,P483,2
SALE003866,2024-03-11,ST098,P516,1
SALE003867,2024-10-13,ST034,P700,1
SALE003868,2024-06-08,ST042,P169,1
SALE003869,2025-04-11,ST004,P354,3
SALE003870,2024-08-29,ST099,P488,1
SALE003871,2024-09-05,ST004,P510,3
SALE003872,2025-01-04,ST011,P479,1
SALE003873,2025-07-29,ST096,P603,1
SALE003874,2024-07-20,ST059,P521,2
SALE003875,2024-08-12,ST024,P186,1
SALE003876,2024-11-19,ST029,P250,6
SALE003877,2023-10-31,ST032,P598,2
SALE003878,2024-02-27,ST099,P211,1
SALE003879,2025-04-03,ST036,P061,1
SALE003880,2024-03-16,ST081,P004,1
SALE003881,2025-07-08,ST075,P718,1
SALE003882,2024-03-05,ST015,P360,3
SALE003883,2024-07-19,ST016,P105,3
SALE003884,2024-02-26,ST037,P211,1
SALE003885,2024-10-16,ST012,P060,1
SALE003886,2025-08-07,ST047,P794,1
SALE003887,2024-07-05,ST051,P095,1
SALE003888,2025-06-22,ST003,P346,6
SALE003889,2023-10-16,ST081,P060,1
SALE003890,2024-09-12,ST088,P347,2
SALE003891,2024-06-05,ST082,P794,1
SALE003892,2024-07-15,ST024,P250,3
SALE003893,2024-11-16,ST085,P479,6
SALE003894,2024-11-20,ST005,P115,2
SALE003895,2023-09-18,ST044,P896,2
SALE003896,2024-08-30,ST079,P492,1
SALE003897,2025-05-14,ST001,P140,3
SALE003898,2025-06-12,ST033,P816,3
SALE003899,2023-10-20,ST025,P494,1
SALE003900,2025-07-19,ST069,P004,1
SALE003901,2024-02-22,ST066,P614,1
SALE003902,2025-02-11,ST047,P115,1
SALE003903,2023-12-19,ST028,P009,2
SALE003904,2025-06-01,ST018,P175,3
SALE003905,2024-08-03,ST089,P842,2
SALE003906,2023-12-06,ST036,P375,2
SALE003907,2024-12-16,ST045,P574,2
SALE003908,2024-01-14,ST084,P247,1
SALE003909,2025-02-21,ST096,P669,1
SALE003910,2024-12-23,ST056,P408,2
SALE003911,2025-05-01,ST052,P814,1
SALE003912,2024-12-21,ST033,P149,6
SALE003913,2025-05-12,ST051,P101,1
SALE003914,2023-09-30,ST099,P488,1
SALE003915,2025-02-17,ST022,P646,1
SALE003916,2025-09-03,ST093,P377,1
SALE003917,2024-11-22,ST058,P347,6
SALE003918,2025-07-10,ST035,P687,3
SALE003919,2024-01-16,ST014,P494,1
SALE003920,2025-07-04,ST055,P165,3
SALE003921,2025-05-28,ST046,P317,1
SALE003922,2024-07-24,ST081,P688,1
SALE003923,2024-10-31,ST058,P143,1
SALE003924,2025-06-16,ST005,P865,1
SALE003925,2025-07-31,ST033,P488,3
SALE003926,2025-07-06,ST038,P492,1
SALE003927,2024-04-05,ST083,P857,3
SALE003928,2023-10-24,ST046,P334,1
SALE003929,2024-03-20,ST024,P669,1
SALE003930,2024-02-03,ST055,P642,2
SALE003931,2024-05-22,ST032,P059,1
SALE003932,2024-08-21,ST085,P313,1
SALE003933,2023-11-26,ST100,P259,2
SALE003934,2024-07-01,ST002,P260,1
SALE003935,2024-06-22,ST002,P595,1
SALE003936,2025-07-09,ST028,P369,1
SALE003937,2025-05-14,ST042,P766,3
SALE003938,2023-11-30,ST009,P324,6
SALE003939,2024-05-14,ST028,P428,1
SALE003940,2024-02-05,ST072,P238,3
SALE003941,2024-07-30,ST086,P060,1
SALE003942,2025-08-24,ST083,P347,2
SALE003943,2025-02-12,ST041,P673,1
SALE003944,2024-05-17,ST026,P165,1
SALE003945,2024-05-21,ST064,P398,1
SALE003946,2025-07-11,ST036,P347,1
SALE003947,2025-06-12,ST058,P149,8
SALE003948,2025-08-30,ST076,P322,1
SALE003949,2025-04-25,ST074,P004,1
SALE003950,2024-08-04,ST003,P526,1
SALE003951,2025-04-10,ST074,P895,2
SALE003952,2025-08-09,ST037,P122,2
SALE003953,2025-02-01,ST005,P764,1
SALE003954,2024-12-01,ST068,P015,2
SALE003955,2025-06-10,ST083,P003,1
SALE003956,2023-10-03,ST061,P086,1
SALE003957,2023-10-17,ST054,P598,2
SALE003958,2024-07-06,ST041,P610,6
SALE003959,2023-09-25,ST011,P466,1
SALE003960,2023-09-16,ST041,P396,1
SALE003961,2024-06-04,ST007,P327,1
SALE003962,2024-03-13,ST090,P895,2
SALE003963,2024-09-11,ST083,P869,1
SALE003964,2025-02-26,ST016,P703,3
SALE003965,2024-04-29,ST014,P009,1
SALE003966,2024-01-10,ST007,P690,1
SALE003967,2023-11-24,ST018,P101,2
SALE003968,2024-04-27,ST042,P715,1
SALE003969,2025-05-24,ST093,P354,1
SALE003970,2025-02-13,ST012,P161,1
SALE003971,2024-01-11,ST048,P688,1
SALE003972,2025-01-14,ST069,P895,3
SALE003973,2024-03-31,ST007,P211,1
SALE003974,2024-09-02,ST015,P022,2
SALE003975,2025-08-04,ST010,P211,3
SALE003976,2025-08-12,ST079,P642,2
SALE003977,2024-07-06,ST035,P563,1
SALE003978,2023-09-16,ST018,P485,1
SALE003979,2025-05-17,ST017,P263,1
SALE003980,2024-08-20,ST097,P485,4
SALE003981,2025-02-01,ST082,P356,1
SALE003982,2024-06-27,ST067,P428,3
SALE003983,2024-09-11,ST062,P537,2
SALE003984,2025-03-25,ST042,P626,4
SALE003985,2025-07-26,ST029,P076,1
SALE003986,2024-06-10,ST099,P247,1
SALE003987,2024-03-19,ST011,P297,1
SALE003988,2024-07-30,ST085,P528,1
SALE003989,2024-01-12,ST089,P060,1
SALE003990,2024-06-01,ST064,P039,1
SALE003991,2024-03-06,ST086,P170,2
SALE003992,2024-08-20,ST025,P377,1
SALE003993,2024-02-06,ST044,P169,3
SALE003994,2024-08-28,ST098,P428,2
SALE003995,2025-02-20,ST098,P846,4
SALE003996,2024-11-19,ST084,P135,6
SALE003997,2024-09-07,ST014,P794,1
SALE003998,2024-05-29,ST047,P324,2
SALE003999,2023-11-09,ST080,P408,2
SALE004000,2025-01-05,ST100,P334,1
SALE004001,2025-02-05,ST036,P347,3
SALE004002,2025-04-02,ST040,P859,1
SALE004003,2024-04-06,ST074,P528,1
SALE004004,2023-10-17,ST060,P747,1
SALE004005,2024-07-19,ST096,P111,1
SALE004006,2024-02-27,ST003,P763,1
SALE004007,2024-01-10,ST035,P009,1
SALE004008,2024-07-23,ST085,P428,2
SALE004009,2025-03-21,ST034,P121,3
SALE004010,2025-06-28,ST011,P297,1
SALE004011,2024-09-19,ST020,P330,1
SALE004012,2024-07-21,ST056,P401,1
SALE004013,2024-05-23,ST057,P226,1
SALE004014,2023-09-29,ST013,P022,2
SALE004015,2025-07-25,ST094,P816,3
SALE004016,2024-03-26,ST025,P247,1
SALE004017,2024-03-06,ST052,P152,1
SALE004018,2025-02-05,ST036,P428,2
SALE004019,2024-11-01,ST067,P354,6
SALE004020,2025-02-16,ST007,P528,1
SALE004021,2023-09-09,ST029,P115,1
SALE004022,2024-09-18,ST005,P480,1
SALE004023,2025-01-21,ST031,P059,1
SALE004024,2025-08-10,ST013,P226,1
SALE004025,2024-09-19,ST080,P563,1
SALE004026,2024-01-19,ST052,P327,1
SALE004027,2024-11-01,ST013,P175,6
SALE004028,2024-12-31,ST035,P396,2
SALE004029,2025-07-03,ST022,P640,2
SALE004030,2024-07-11,ST082,P245,3
SALE004031,2023-12-05,ST037,P603,2
SALE004032,2024-12-15,ST013,P161,2
SALE004033,2024-05-27,ST090,P513,1
SALE004034,2025-01-06,ST095,P252,1
SALE004035,2024-01-16,ST089,P186,1
SALE004036,2025-03-11,ST041,P551,1
SALE004037,2025-02-23,ST022,P161,1
SALE004038,2024-12-25,ST059,P129,2
SALE004039,2024-09-15,ST002,P541,1
SALE004040,2023-10-02,ST055,P273,1
SALE004041,2024-12-02,ST034,P747,2
SALE004042,2024-12-22,ST022,P551,2
SALE004043,2025-07-24,ST002,P489,2
SALE004044,2024-11-25,ST075,P001,2
SALE004045,2024-01-29,ST032,P370,1
SALE004046,2024-10-04,ST006,P688,1
SALE004047,2024-10-13,ST073,P551,1
SALE004048,2023-11-09,ST038,P700,6
SALE004049,2025-05-18,ST065,P143,1
SALE004050,2024-08-23,ST019,P636,1
SALE004051,2025-08-24,ST013,P251,1
SALE004052,2024-05-23,ST095,P273,2
SALE004053,2024-07-11,ST095,P297,3
SALE004054,2024-04-16,ST033,P540,1
SALE004055,2025-09-05,ST033,P307,1
SALE004056,2023-09-12,ST046,P251,1
SALE004057,2024-01-29,ST043,P761,1
SALE004058,2024-09-09,ST100,P540,1
SALE004059,2025-05-04,ST077,P375,2
SALE004060,2024-12-15,ST088,P413,6
SALE004061,2023-10-23,ST003,P131,1
SALE004062,2023-12-09,ST053,P711,2
SALE004063,2024-01-22,ST085,P896,2
SALE004064,2025-02-15,ST064,P009,1
SALE004065,2024-10-16,ST074,P606,4
SALE004066,2024-03-02,ST047,P169,1
SALE004067,2025-03-09,ST025,P814,1
SALE004068,2024-02-07,ST049,P521,2
SALE004069,2024-01-12,ST081,P547,2
SALE004070,2025-03-15,ST068,P150,3
SALE004071,2024-09-25,ST045,P754,1
SALE004072,2024-02-06,ST051,P488,1
SALE004073,2024-11-20,ST036,P253,2
SALE004074,2024-09-02,ST075,P413,2
SALE004075,2024-04-16,ST079,P121,2
SALE004076,2024-05-09,ST073,P869,1
SALE004077,2025-07-13,ST045,P245,1
SALE004078,2025-04-18,ST064,P816,1
SALE004079,2025-05-17,ST019,P369,1
SALE004080,2024-07-13,ST020,P419,2
SALE004081,2024-08-30,ST080,P466,1
SALE004082,2024-02-12,ST021,P251,1
SALE004083,2024-10-21,ST037,P053,2
SALE004084,2024-03-27,ST002,P358,1
SALE004085,2025-06-03,ST028,P244,1
SALE004086,2023-12-31,ST076,P121,4
SALE004087,2024-06-18,ST040,P001,1
SALE004088,2024-10-30,ST046,P537,1
SALE004089,2024-08-21,ST007,P200,2
SALE004090,2023-12-25,ST037,P640,6
SALE004091,2025-02-10,ST086,P865,1
SALE004092,2024-02-02,ST072,P140,1
SALE004093,2024-09-19,ST092,P226,1
SALE004094,2024-12-04,ST094,P165,2
SALE004095,2025-01-19,ST075,P805,1
SALE004096,2024-07-25,ST038,P175,2
SALE004097,2025-01-12,ST046,P194,1
SALE004098,2025-05-08,ST087,P521,2
SALE004099,2025-05-21,ST052,P869,1
SALE004100,2023-10-02,ST013,P763,2
SALE004101,2024-10-19,ST077,P253,3
SALE004102,2025-06-24,ST056,P547,2
SALE004103,2025-05-11,ST075,P124,1
SALE004104,2025-06-14,ST033,P124,3
SALE004105,2024-06-15,ST026,P251,1
SALE004106,2025-04-03,ST011,P250,3
SALE004107,2025-04-14,ST060,P454,1
SALE004108,2025-01-02,ST049,P640,2
SALE004109,2024-08-09,ST013,P124,2
SALE004110,2024-12-17,ST089,P259,2
SALE004111,2024-05-05,ST088,P583,2
SALE004112,2024-06-15,ST046,P352,2
SALE004113,2023-11-25,ST053,P360,6
SALE004114,2024-11-03,ST004,P859,2
SALE004115,2025-05-12,ST054,P067,1
SALE004116,2025-05-11,ST018,P504,1
SALE004117,2024-09-29,ST039,P640,3
SALE004118,2024-11-30,ST066,P313,6
SALE004119,2024-03-19,ST070,P766,2
SALE004120,2025-05-24,ST007,P611,1
SALE004121,2024-04-15,ST051,P122,3
SALE004122,2024-08-14,ST001,P360,3
SALE004123,2024-08-05,ST059,P703,1
SALE004124,2024-12-27,ST008,P225,2
SALE004125,2024-06-05,ST043,P491,1
SALE004126,2024-11-15,ST038,P479,6
SALE004127,2025-04-22,ST043,P718,1
SALE004128,2024-09-19,ST016,P606,5
SALE004129,2024-10-08,ST095,P595,1
SALE004130,2024-07-25,ST090,P169,1
SALE004131,2025-06-13,ST072,P606,4
SALE004132,2024-04-10,ST018,P177,3
SALE004133,2024-11-19,ST082,P706,2
SALE004134,2024-04-02,ST039,P517,1
SALE004135,2025-02-02,ST093,P895,1
SALE004136,2024-06-01,ST063,P513,1
SALE004137,2025-07-01,ST026,P115,3
SALE004138,2025-09-02,ST001,P135,1
SALE004139,2023-10-10,ST067,P091,1
SALE004140,2023-11-09,ST027,P101,2
SALE004141,2025-07-26,ST004,P700,2
SALE004142,2023-09-30,ST051,P039,1
SALE004143,2024-04-20,ST039,P334,1
SALE004144,2023-09-30,ST031,P703,3
SALE004145,2025-01-28,ST034,P688,1
SALE004146,2024-06-28,ST088,P354,3
SALE004147,2025-04-01,ST079,P121,1
SALE004148,2024-09-13,ST082,P004,1
SALE004149,2025-04-02,ST019,P688,1
SALE004150,2024-03-09,ST085,P186,1
SALE004151,2025-07-01,ST066,P606,5
SALE004152,2025-07-01,ST026,P370,1
SALE004153,2025-07-18,ST038,P245,1
SALE004154,2024-04-05,ST076,P396,1
SALE004155,2024-03-19,ST086,P226,1
SALE004156,2024-05-20,ST050,P563,1
SALE004157,2025-09-03,ST014,P360,2
SALE004158,2024-06-15,ST019,P009,3
SALE004159,2023-10-21,ST059,P121,2
SALE004160,2024-04-24,ST002,P485,1
SALE004161,2024-07-31,ST083,P528,3
SALE004162,2023-12-26,ST080,P356,4
SALE004163,2023-11-27,ST018,P369,2
SALE004164,2025-04-14,ST093,P360,1
SALE004165,2025-02-17,ST021,P299,5
SALE004166,2024-06-04,ST027,P296,3
SALE004167,2023-12-05,ST068,P327,2
SALE004168,2025-02-22,ST009,P150,1
SALE004169,2023-12-20,ST046,P537,6
SALE004170,2025-01-25,ST044,P360,1
SALE004171,2023-10-18,ST036,P640,3
SALE004172,2025-05-28,ST039,P816,1
SALE004173,2024-06-17,ST009,P805,3
SALE004174,2024-03-07,ST083,P375,2
SALE004175,2024-01-25,ST078,P537,3
SALE004176,2025-05-07,ST091,P816,1
SALE004177,2025-08-26,ST100,P537,2
SALE004178,2025-03-02,ST017,P563,1
SALE004179,2024-02-29,ST076,P859,1
SALE004180,2023-10-25,ST045,P485,4
SALE004181,2024-01-25,ST009,P022,3
SALE004182,2025-02-19,ST021,P182,1
SALE004183,2024-04-18,ST086,P104,1
SALE004184,2024-06-16,ST087,P370,1
SALE004185,2025-07-15,ST098,P182,1
SALE004186,2025-04-18,ST099,P669,1
SALE004187,2023-12-23,ST094,P646,2
SALE004188,2024-02-09,ST014,P766,1
SALE004189,2025-04-25,ST094,P761,1
SALE004190,2023-12-08,ST097,P875,2
SALE004191,2024-08-04,ST009,P052,1
SALE004192,2025-05-20,ST033,P115,1
SALE004193,2024-10-02,ST096,P059,1
SALE004194,2025-05-25,ST098,P317,1
SALE004195,2024-07-25,ST081,P703,3
SALE004196,2024-06-10,ST042,P105,3
SALE004197,2024-04-19,ST058,P317,1
SALE004198,2025-08-09,ST082,P480,1
SALE004199,2025-04-28,ST026,P165,1
SALE004200,2024-11-09,ST063,P354,4
SALE004201,2024-07-27,ST029,P167,1
SALE004202,2023-10-09,ST056,P673,1
SALE004203,2025-04-16,ST025,P064,1
SALE004204,2025-02-25,ST004,P517,1
SALE004205,2024-03-20,ST086,P091,1
SALE004206,2024-01-27,ST005,P669,1
SALE004207,2025-04-03,ST001,P299,4
SALE004208,2023-11-12,ST073,P454,2
SALE004209,2023-12-13,ST010,P279,6
SALE004210,2023-11-21,ST094,P859,2
SALE004211,2025-08-02,ST094,P526,1
SALE004212,2024-04-29,ST064,P161,1
SALE004213,2023-10-01,ST027,P479,2
SALE004214,2024-10-08,ST065,P297,3
SALE004215,2024-05-17,ST072,P706,1
SALE004216,2024-03-26,ST009,P354,3
SALE004217,2024-09-01,ST049,P737,3
SALE004218,2025-02-10,ST011,P122,3
SALE004219,2024-11-20,ST039,P095,2
SALE004220,2024-11-10,ST064,P182,2
SALE004221,2025-07-12,ST077,P451,1
SALE004222,2025-01-01,ST029,P688,1
SALE004223,2023-11-03,ST038,P814,2
SALE004224,2025-08-06,ST033,P327,1
SALE004225,2025-05-04,ST046,P059,1
SALE004226,2024-10-29,ST021,P869,1
SALE004227,2024-05-13,ST010,P449,1
SALE004228,2025-05-13,ST031,P706,1
SALE004229,2025-05-23,ST079,P398,1
SALE004230,2024-08-29,ST052,P510,3
SALE004231,2024-02-06,ST090,P761,1
SALE004232,2023-12-10,ST075,P369,2
SALE004233,2023-10-08,ST034,P533,1
SALE004234,2024-08-01,ST005,P273,2
SALE004235,2023-10-01,ST026,P273,1
SALE004236,2024-07-11,ST018,P169,3
SALE004237,2024-02-21,ST043,P816,1
SALE004238,2025-01-17,ST085,P794,1
SALE004239,2025-08-03,ST031,P396,1
SALE004240,2024-04-07,ST073,P774,3
SALE004241,2024-12-20,ST098,P669,2
SALE004242,2023-12-03,ST045,P891,2
SALE004243,2024-05-19,ST054,P491,1
SALE004244,2025-06-29,ST079,P816,3
SALE004245,2025-05-13,ST071,P370,1
SALE004246,2024-04-08,ST017,P226,1
SALE004247,2023-11-27,ST006,P101,2
SALE004248,2025-04-08,ST064,P401,3
SALE004249,2025-04-11,ST056,P370,1
SALE004250,2024-09-03,ST030,P004,1
SALE004251,2023-10-13,ST008,P009,1
SALE004252,2024-02-03,ST026,P449,1
SALE004253,2025-05-23,ST049,P551,1
SALE004254,2024-12-29,ST095,P003,2
SALE004255,2024-05-12,ST062,P037,4
SALE004256,2024-12-23,ST090,P121,6
SALE004257,2024-10-16,ST055,P454,1
SALE004258,2025-07-10,ST015,P354,3
SALE004259,2024-06-07,ST048,P297,2
SALE004260,2024-09-10,ST056,P805,1
SALE004261,2025-08-30,ST031,P182,1
SALE004262,2025-03-16,ST076,P002,1
SALE004263,2023-10-11,ST053,P607,1
SALE004264,2024-10-11,ST069,P479,1
SALE004265,2025-07-14,ST093,P194,3
SALE004266,2024-05-01,ST008,P060,1
SALE004267,2023-09-30,ST017,P354,2
SALE004268,2024-02-06,ST006,P259,1
SALE004269,2025-04-18,ST078,P537,1
SALE004270,2024-09-22,ST038,P122,2
SALE004271,2024-12-21,ST062,P537,6
SALE004272,2025-03-31,ST010,P060,1
SALE004273,2023-10-14,ST070,P169,3
SALE004274,2025-01-13,ST095,P673,1
SALE004275,2023-09-28,ST029,P355,1
SALE004276,2024-10-16,ST039,P846,5
SALE004277,2024-11-30,ST038,P718,2
SALE004278,2024-12-18,ST032,P428,4
SALE004279,2025-05-27,ST041,P563,1
SALE004280,2024-04-10,ST065,P101,1
SALE004281,2024-05-08,ST045,P766,3
SALE004282,2025-07-05,ST080,P377,1
SALE004283,2024-05-01,ST011,P169,1
SALE004284,2023-09-26,ST067,P182,1
SALE004285,2024-08-03,ST095,P463,1
SALE004286,2024-11-25,ST016,P313,2
SALE004287,2025-06-11,ST005,P887,3
SALE004288,2024-02-09,ST090,P355,1
SALE004289,2023-11-13,ST098,P358,2
SALE004290,2024-08-16,ST015,P004,1
SALE004291,2024-12-16,ST005,P225,10
SALE004292,2025-06-21,ST050,P251,1
SALE004293,2023-09-17,ST011,P039,5
SALE004294,2024-01-27,ST050,P396,1
SALE004295,2023-11-08,ST049,P322,2
SALE004296,2024-02-11,ST006,P177,2
SALE004297,2023-10-02,ST024,P537,3
SALE004298,2025-07-11,ST007,P537,3
SALE004299,2023-10-25,ST070,P615,1
SALE004300,2025-07-29,ST004,P794,2
SALE004301,2024-04-30,ST034,P669,1
SALE004302,2025-01-23,ST076,P170,1
SALE004303,2024-02-19,ST044,P598,3
SALE004304,2025-07-16,ST056,P718,1
SALE004305,2024-01-19,ST094,P816,1
SALE004306,2024-02-28,ST097,P039,1
SALE004307,2025-03-15,ST071,P327,1
SALE004308,2024-05-09,ST093,P821,1
SALE004309,2025-08-04,ST037,P715,1
SALE004310,2025-03-26,ST069,P360,3
SALE004311,2023-09-29,ST093,P479,3
SALE004312,2025-03-29,ST034,P143,1
SALE004313,2023-12-02,ST049,P369,2
SALE004314,2024-02-17,ST031,P122,1
SALE004315,2025-05-23,ST036,P657,1
SALE004316,2025-02-03,ST036,P064,1
SALE004317,2024-04-26,ST032,P626,3
SALE004318,2024-08-17,ST044,P479,1
SALE004319,2025-04-30,ST079,P226,1
SALE004320,2023-09-27,ST035,P537,3
SALE004321,2024-12-31,ST099,P494,2
SALE004322,2024-09-17,ST016,P253,3
SALE004323,2025-02-02,ST042,P700,1
SALE004324,2024-05-29,ST057,P360,2
SALE004325,2024-01-13,ST002,P369,1
SALE004326,2023-11-11,ST046,P375,6
SALE004327,2025-06-20,ST028,P344,1
SALE004328,2025-06-15,ST075,P842,2
SALE004329,2024-11-06,ST079,P457,2
SALE004330,2024-09-28,ST009,P355,1
SALE004331,2024-07-14,ST034,P616,1
SALE004332,2025-03-06,ST036,P211,2
SALE004333,2024-02-11,ST017,P177,1
SALE004334,2025-07-20,ST019,P720,1
SALE004335,2024-11-23,ST084,P022,2
SALE004336,2025-02-20,ST084,P014,1
SALE004337,2025-05-29,ST088,P401,4
SALE004338,2025-07-07,ST075,P260,1
SALE004339,2025-02-11,ST071,P595,1
SALE004340,2025-01-26,ST008,P859,1
SALE004341,2024-11-28,ST034,P877,2
SALE004342,2024-07-10,ST003,P547,2
SALE004343,2025-04-22,ST070,P595,1
SALE004344,2025-06-10,ST077,P186,1
SALE004345,2024-06-14,ST014,P060,1
SALE004346,2024-02-13,ST057,P115,1
SALE004347,2023-12-20,ST010,P186,2
SALE004348,2024-11-30,ST042,P479,6
SALE004349,2024-06-07,ST054,P059,1
SALE004350,2024-10-06,ST055,P747,1
SALE004351,2024-01-24,ST019,P004,1
SALE004352,2024-02-02,ST078,P642,2
SALE004353,2024-12-11,ST053,P766,4
SALE004354,2024-09-13,ST061,P846,3
SALE004355,2024-07-30,ST080,P009,3
SALE004356,2024-10-28,ST048,P022,1
SALE004357,2025-03-26,ST076,P009,1
SALE004358,2023-12-30,ST078,P170,4
SALE004359,2025-04-01,ST066,P584,3
SALE004360,2024-08-27,ST066,P640,3
SALE004361,2023-10-26,ST045,P842,2
SALE004362,2024-03-15,ST075,P009,1
SALE004363,2025-01-10,ST093,P135,3
SALE004364,2025-04-10,ST011,P859,1
SALE004365,2024-01-26,ST029,P479,3
SALE004366,2024-09-09,ST081,P454,1
SALE004367,2025-07-07,ST054,P451,1
SALE004368,2024-06-15,ST068,P657,1
SALE004369,2024-09-02,ST078,P370,1
SALE004370,2024-01-19,ST068,P413,2
SALE004371,2024-09-28,ST035,P165,1
SALE004372,2024-03-26,ST074,P247,1
SALE004373,2023-12-11,ST032,P268,4
SALE004374,2025-08-29,ST030,P358,1
SALE004375,2025-01-26,ST096,P875,1
SALE004376,2023-12-17,ST089,P188,2
SALE004377,2024-04-15,ST094,P859,1
SALE004378,2024-06-27,ST053,P299,3
SALE004379,2023-12-07,ST072,P401,6
SALE004380,2025-02-15,ST084,P375,1
SALE004381,2023-10-18,ST058,P640,1
SALE004382,2023-09-24,ST073,P691,1
SALE004383,2025-06-27,ST069,P191,4
SALE004384,2024-06-03,ST087,P485,2
SALE004385,2025-07-28,ST078,P211,2
SALE004386,2025-08-03,ST044,P259,1
SALE004387,2024-10-06,ST011,P344,1
SALE004388,2023-12-16,ST065,P891,2
SALE004389,2025-06-01,ST074,P396,1
SALE004390,2025-08-25,ST099,P165,1
SALE004391,2024-06-29,ST024,P747,1
SALE004392,2024-10-22,ST002,P143,1
SALE004393,2024-12-13,ST054,P211,6
SALE004394,2024-08-03,ST092,P821,1
SALE004395,2024-10-13,ST096,P095,1
SALE004396,2025-06-11,ST005,P700,1
SALE004397,2024-01-02,ST089,P143,1
SALE004398,2024-12-21,ST010,P122,6
SALE004399,2024-08-20,ST050,P774,2
SALE004400,2023-11-16,ST017,P334,6
SALE004401,2023-09-28,ST031,P583,1
SALE004402,2024-02-28,ST044,P766,2
SALE004403,2023-11-11,ST076,P494,2
SALE004404,2024-12-13,ST014,P896,2
SALE004405,2024-03-09,ST010,P603,1
SALE004406,2025-07-30,ST046,P847,1
SALE004407,2023-10-10,ST053,P519,1
SALE004408,2024-03-16,ST095,P700,2
SALE004409,2024-05-26,ST097,P370,1
SALE004410,2024-11-05,ST018,P603,2
SALE004411,2025-06-06,ST093,P615,1
SALE004412,2024-02-20,ST066,P064,1
SALE004413,2025-04-17,ST001,P489,2
SALE004414,2024-12-30,ST087,P528,4
SALE004415,2024-12-23,ST042,P354,6
SALE004416,2024-07-29,ST093,P488,3
SALE004417,2024-01-21,ST099,P091,1
SALE004418,2023-11-28,ST039,P396,2
SALE004419,2023-10-24,ST007,P479,3
SALE004420,2025-02-02,ST075,P401,4
SALE004421,2024-06-27,ST037,P263,6
SALE004422,2025-02-22,ST097,P154,1
SALE004423,2024-03-09,ST006,P673,1
SALE004424,2024-04-26,ST095,P748,1
SALE004425,2024-11-04,ST094,P170,6
SALE004426,2025-03-18,ST036,P480,1
SALE004427,2024-09-11,ST079,P259,1
SALE004428,2024-07-31,ST045,P244,1
SALE004429,2024-08-09,ST016,P245,2
SALE004430,2025-05-15,ST057,P177,1
SALE004431,2024-07-09,ST037,P842,2
SALE004432,2024-11-14,ST078,P609,4
SALE004433,2025-02-15,ST086,P238,1
SALE004434,2023-11-03,ST027,P463,2
SALE004435,2025-01-09,ST066,P611,1
SALE004436,2024-10-13,ST004,P491,1
SALE004437,2024-11-23,ST006,P865,2
SALE004438,2023-12-12,ST070,P450,2
