claim_id,claim_date,sale_id,repair_status
CLAIM01602,2024-08-19,SALE010897,Replaced
CLAIM01603,2025-03-07,SALE017254,In Progress
CLAIM01604,2025-04-12,SALE001427,Pending Parts
CLAIM01605,2025-04-06,SALE015883,Completed
CLAIM01606,2025-05-09,SALE019663,Completed
CLAIM01607,2024-09-14,SALE013747,Completed
CLAIM01608,2025-07-02,SALE010237,Completed
CLAIM01609,2025-08-19,SALE017521,Completed
CLAIM01610,2024-07-12,SALE015062,Pending Parts
CLAIM01611,2025-03-29,SALE016963,Pending Parts
CLAIM01612,2025-01-22,SALE009769,Completed
CLAIM01613,2025-02-28,SALE003770,Pending Parts
CLAIM01614,2025-08-02,SALE007401,Completed
CLAIM01615,2024-10-24,SALE017880,Completed
CLAIM01616,2025-05-26,SALE008183,Completed
CLAIM01617,2025-08-17,SALE003898,Completed
CLAIM01618,2025-06-22,SALE005859,Completed
CLAIM01619,2024-08-28,SALE014947,Completed
CLAIM01620,2024-11-24,SALE014278,Pending Parts
CLAIM01621,2025-05-06,SALE001523,Completed
CLAIM01622,2025-01-06,SALE019515,Pending Parts
CLAIM01623,2024-04-09,SALE017557,Pending Parts
CLAIM01624,2024-08-03,SALE007697,Completed
CLAIM01625,2025-08-12,SALE006440,Completed
CLAIM01626,2025-07-24,SALE011474,Completed
CLAIM01627,2024-08-12,SALE009377,Completed
CLAIM01628,2025-08-27,SALE017717,In Progress
CLAIM01629,2025-08-31,SALE005783,Pending Parts
CLAIM01630,2024-03-18,SALE004180,Pending Parts
CLAIM01631,2025-09-05,SALE018438,Completed
CLAIM01632,2024-05-20,SALE011873,Completed
CLAIM01633,2024-10-15,SALE004155,Completed
CLAIM01634,2024-05-11,SALE019937,Completed
CLAIM01635,2025-01-26,SALE017731,Completed
CLAIM01636,2024-10-05,SALE017589,Completed
CLAIM01637,2025-05-13,SALE003890,Completed
CLAIM01638,2024-11-01,SALE019326,Completed
CLAIM01639,2024-08-15,SALE000507,Completed
CLAIM01640,2024-03-29,SALE006194,Completed
CLAIM01641,2025-06-25,SALE011947,Completed
CLAIM01642,2024-06-14,SALE008137,Completed
CLAIM01643,2025-02-08,SALE010133,In Progress
CLAIM01644,2025-08-14,SALE003536,Pending Parts
CLAIM01645,2024-12-29,SALE015965,Pending Parts
CLAIM01646,2025-09-04,SALE013891,Completed
CLAIM01647,2025-08-21,SALE011563,Completed
CLAIM01648,2025-02-28,SALE010205,Completed
CLAIM01649,2025-06-06,SALE013350,Completed
CLAIM01650,2024-09-25,SALE003495,Completed
CLAIM01651,2025-01-07,SALE008587,In Progress
CLAIM01652,2024-09-25,SALE003235,Completed
CLAIM01653,2024-08-22,SALE019179,Completed
CLAIM01654,2025-03-29,SALE019995,In Progress
CLAIM01655,2025-06-28,SALE001069,Pending Parts
CLAIM01656,2024-11-22,SALE003271,Completed
CLAIM01657,2025-07-05,SALE009598,Completed
CLAIM01658,2025-01-31,SALE015155,Pending Parts
CLAIM01659,2025-06-16,SALE007288,In Progress
CLAIM01660,2024-07-29,SALE002606,Completed
CLAIM01661,2024-07-08,SALE019144,Completed
CLAIM01662,2025-03-17,SALE016596,Completed
CLAIM01663,2024-05-04,SALE007711,Replaced
CLAIM01664,2024-06-18,SALE010269,Completed
CLAIM01665,2023-10-14,SALE017033,Completed
CLAIM01666,2025-08-22,SALE008206,In Progress
CLAIM01667,2025-07-14,SALE009232,Replaced
CLAIM01668,2025-02-07,SALE000269,In Progress
CLAIM01669,2025-04-09,SALE019376,Completed
CLAIM01670,2025-04-28,SALE004413,In Progress
CLAIM01671,2025-01-10,SALE015031,Completed
CLAIM01672,2025-07-21,SALE015560,Completed
CLAIM01673,2025-08-18,SALE002408,Pending Parts
CLAIM01674,2025-06-24,SALE004439,Completed
CLAIM01675,2024-12-04,SALE014498,Completed
CLAIM01676,2024-04-24,SALE016052,Pending Parts
CLAIM01677,2024-04-06,SALE003445,Completed
CLAIM01678,2025-06-29,SALE010542,Completed
CLAIM01679,2024-03-27,SALE012622,Completed
CLAIM01680,2025-02-18,SALE016447,Completed
CLAIM01681,2025-09-05,SALE011079,Completed
CLAIM01682,2025-05-10,SALE006378,Completed
CLAIM01683,2025-04-15,SALE000148,In Progress
CLAIM01684,2025-07-10,SALE003150,Completed
CLAIM01685,2025-01-08,SALE018906,Completed
CLAIM01686,2025-02-04,SALE009234,Completed
CLAIM01687,2025-08-15,SALE008894,Completed
CLAIM01688,2024-06-29,SALE015973,Completed
CLAIM01689,2024-09-17,SALE008271,In Progress
CLAIM01690,2024-05-29,SALE000460,Completed
CLAIM01691,2024-04-08,SALE017242,In Progress
CLAIM01692,2025-03-08,SALE000066,Completed
CLAIM01693,2025-07-21,SALE006302,Completed
CLAIM01694,2025-04-03,SALE000944,Completed
CLAIM01695,2025-06-08,SALE017625,Completed
CLAIM01696,2025-07-24,SALE005243,Completed
CLAIM01697,2024-12-01,SALE005459,Completed
CLAIM01698,2024-12-28,SALE001466,In Progress
CLAIM01699,2025-07-08,SALE013185,Replaced
CLAIM01700,2024-09-16,SALE008567,Completed
CLAIM01701,2025-01-13,SALE003175,Completed
CLAIM01702,2025-08-31,SALE012749,Completed
CLAIM01703,2024-05-23,SALE010676,Completed
CLAIM01704,2025-02-14,SALE018215,Pending Parts
CLAIM01705,2025-06-15,SALE009681,Replaced
CLAIM01706,2025-08-26,SALE001080,Completed
CLAIM01707,2025-07-18,SALE005065,Pending Parts
CLAIM01708,2025-03-13,SALE008032,In Progress
CLAIM01709,2024-02-26,SALE015224,Pending Parts
CLAIM01710,2024-11-14,SALE013789,Pending Parts
CLAIM01711,2025-06-17,SALE008252,Completed
CLAIM01712,2024-09-22,SALE010550,Completed
CLAIM01713,2024-10-30,SALE004154,In Progress
CLAIM01714,2024-10-23,SALE013631,Pending Parts
CLAIM01715,2024-04-27,SALE010453,Completed
CLAIM01716,2024-08-28,SALE018190,Completed
CLAIM01717,2025-07-16,SALE014833,Completed
CLAIM01718,2025-08-05,SALE004244,Completed
CLAIM01719,2025-04-24,SALE017193,Completed
CLAIM01720,2025-08-14,SALE000468,Completed
CLAIM01721,2025-07-13,SALE005525,Completed
CLAIM01722,2025-05-18,SALE007799,Completed
CLAIM01723,2025-05-01,SALE018027,Completed
CLAIM01724,2025-04-23,SALE012611,Completed
CLAIM01725,2025-06-09,SALE019440,In Progress
CLAIM01726,2024-04-07,SALE013756,In Progress
CLAIM01727,2025-08-31,SALE005847,In Progress
CLAIM01728,2025-04-03,SALE019941,In Progress
CLAIM01729,2025-06-19,SALE001434,Completed
CLAIM01730,2025-01-21,SALE000439,Completed
CLAIM01731,2025-08-06,SALE018168,Pending Parts
CLAIM01732,2025-06-09,SALE019317,Completed
CLAIM01733,2024-12-15,SALE011963,Completed
CLAIM01734,2024-04-11,SALE017818,Completed
CLAIM01735,2024-08-16,SALE000843,In Progress
CLAIM01736,2025-03-04,SALE019556,Completed
CLAIM01737,2025-03-14,SALE017226,Completed
CLAIM01738,2025-08-27,SALE018079,Completed
CLAIM01739,2024-10-27,SALE016760,Completed
CLAIM01740,2025-06-28,SALE000443,In Progress
CLAIM01741,2025-08-01,SALE019841,Pending Parts
CLAIM01742,2025-02-15,SALE008108,Completed
CLAIM01743,2024-07-17,SALE000002,Pending Parts
CLAIM01744,2024-03-21,SALE000016,Completed
CLAIM01745,2025-08-27,SALE010885,Pending Parts
CLAIM01746,2025-07-03,SALE006394,Pending Parts
CLAIM01747,2024-09-24,SALE014945,In Progress
CLAIM01748,2025-09-02,SALE017632,Completed
CLAIM01749,2024-12-09,SALE005039,Completed
CLAIM01750,2024-05-01,SALE017897,In Progress
CLAIM01751,2025-02-24,SALE013019,In Progress
CLAIM01752,2024-07-06,SALE017167,Completed
CLAIM01753,2024-06-16,SALE015698,Completed
CLAIM01754,2024-11-02,SALE005252,Completed
CLAIM01755,2025-06-22,SALE005066,Completed
CLAIM01756,2025-08-27,SALE001675,Completed
CLAIM01757,2025-03-03,SALE006247,Completed
CLAIM01758,2025-01-26,SALE000331,In Progress
CLAIM01759,2025-06-07,SALE014887,Completed
CLAIM01760,2024-12-11,SALE002311,Completed
CLAIM01761,2024-07-17,SALE002013,Completed
CLAIM01762,2025-06-06,SALE017774,Completed
CLAIM01763,2024-08-17,SALE002049,Completed
CLAIM01764,2025-05-31,SALE013897,Completed
CLAIM01765,2023-11-16,SALE005573,Completed
CLAIM01766,2025-09-05,SALE005450,Completed
CLAIM01767,2025-07-06,SALE006720,Completed
CLAIM01768,2025-01-10,SALE015316,In Progress
CLAIM01769,2025-07-08,SALE019489,Completed
CLAIM01770,2024-01-01,SALE012832,Pending Parts
CLAIM01771,2024-06-26,SALE005484,Completed
CLAIM01772,2025-01-22,SALE003698,Completed
CLAIM01773,2023-10-30,SALE012003,Completed
CLAIM01774,2025-08-09,SALE008819,Pending Parts
CLAIM01775,2024-11-14,SALE002265,Completed
CLAIM01776,2025-08-05,SALE011417,Completed
CLAIM01777,2024-08-03,SALE002221,In Progress
CLAIM01778,2025-04-13,SALE001950,Replaced
CLAIM01779,2024-06-27,SALE014593,Completed
CLAIM01780,2025-06-13,SALE000086,Completed
CLAIM01781,2024-03-20,SALE018635,Completed
CLAIM01782,2025-01-15,SALE019367,Completed
CLAIM01783,2025-01-19,SALE004394,Completed
CLAIM01784,2025-08-09,SALE005462,Completed
CLAIM01785,2025-07-26,SALE010101,Completed
CLAIM01786,2024-09-04,SALE019112,Completed
CLAIM01787,2024-03-09,SALE013399,Pending Parts
CLAIM01788,2024-12-23,SALE007100,Completed
CLAIM01789,2025-01-29,SALE010884,Pending Parts
CLAIM01790,2025-09-04,SALE017628,Completed
CLAIM01791,2024-06-02,SALE007790,Completed
CLAIM01792,2025-06-02,SALE010039,Completed
CLAIM01793,2025-07-31,SALE005489,Completed
CLAIM01794,2024-11-06,SALE012795,Completed
CLAIM01795,2025-08-30,SALE006562,Completed
CLAIM01796,2025-05-09,SALE017715,Completed
CLAIM01797,2024-09-20,SALE015969,Completed
CLAIM01798,2025-05-14,SALE008826,Pending Parts
CLAIM01799,2024-10-05,SALE010611,In Progress
CLAIM01800,2025-08-03,SALE018556,In Progress
CLAIM01801,2024-10-08,SALE002899,Completed
CLAIM01802,2024-08-16,SALE001738,Replaced
CLAIM01803,2025-05-29,SALE004614,Completed
CLAIM01804,2024-09-10,SALE007527,Pending Parts
CLAIM01805,2024-11-25,SALE007857,Completed
CLAIM01806,2025-07-13,SALE011779,Completed
CLAIM01807,2025-07-24,SALE011903,Pending Parts
CLAIM01808,2024-07-20,SALE017186,Pending Parts
CLAIM01809,2025-08-30,SALE016521,Completed
CLAIM01810,2025-05-07,SALE018461,Completed
CLAIM01811,2024-05-09,SALE014928,In Progress
CLAIM01812,2025-05-27,SALE004867,In Progress
CLAIM01813,2025-04-22,SALE016891,In Progress
CLAIM01814,2024-09-11,SALE007244,Completed
CLAIM01815,2024-10-22,SALE008604,In Progress
CLAIM01816,2025-06-17,SALE013108,Replaced
CLAIM01817,2024-02-21,SALE007064,Completed
CLAIM01818,2025-01-24,SALE016897,Replaced
CLAIM01819,2025-09-02,SALE003194,Completed
CLAIM01820,2025-04-16,SALE014244,Completed
CLAIM01821,2024-09-15,SALE002676,Pending Parts
CLAIM01822,2024-10-08,SALE000877,In Progress
CLAIM01823,2024-06-29,SALE018375,In Progress
CLAIM01824,2024-01-21,SALE010525,Completed
CLAIM01825,2025-01-27,SALE015999,Replaced
CLAIM01826,2025-01-20,SALE011983,Completed
CLAIM01827,2025-06-19,SALE006815,Pending Parts
CLAIM01828,2025-03-30,SALE000608,In Progress
CLAIM01829,2025-08-13,SALE004902,Completed
CLAIM01830,2025-07-04,SALE013415,Completed
CLAIM01831,2025-04-28,SALE002828,Pending Parts
CLAIM01832,2024-12-25,SALE008909,Completed
CLAIM01833,2024-01-28,SALE001872,Completed
CLAIM01834,2025-09-01,SALE009754,Completed
CLAIM01835,2025-01-03,SALE002114,Completed
CLAIM01836,2025-02-28,SALE014045,Completed
CLAIM01837,2024-12-11,SALE015336,Pending Parts
CLAIM01838,2025-05-06,SALE010740,Completed
CLAIM01839,2024-03-04,SALE005139,In Progress
CLAIM01840,2025-03-09,SALE001382,Completed
CLAIM01841,2024-06-28,SALE006131,Completed
CLAIM01842,2025-08-29,SALE015211,In Progress
CLAIM01843,2025-05-21,SALE016647,Completed
CLAIM01844,2024-08-03,SALE003142,Completed
CLAIM01845,2024-11-05,SALE009006,Replaced
CLAIM01846,2024-12-26,SALE010758,Completed
CLAIM01847,2025-05-21,SALE008627,Completed
CLAIM01848,2025-01-29,SALE017741,Completed
CLAIM01849,2025-04-30,SALE002651,Replaced
CLAIM01850,2025-06-19,SALE002328,Completed
CLAIM01851,2024-11-29,SALE003965,Completed
CLAIM01852,2025-08-15,SALE015507,Completed
CLAIM01853,2025-07-25,SALE005300,Completed
CLAIM01854,2025-08-07,SALE016821,Completed
CLAIM01855,2024-05-22,SALE009161,Pending Parts
CLAIM01856,2024-04-13,SALE011049,Completed
CLAIM01857,2025-08-07,SALE016912,Completed
CLAIM01858,2024-12-14,SALE009859,In Progress
CLAIM01859,2025-08-05,SALE017565,Completed
CLAIM01860,2025-08-19,SALE015849,Pending Parts
CLAIM01861,2025-08-11,SALE008863,Completed
CLAIM01862,2024-12-03,SALE008437,Pending Parts
CLAIM01863,2024-05-18,SALE001407,Completed
CLAIM01864,2025-03-06,SALE001446,Completed
CLAIM01865,2024-06-19,SALE005712,In Progress
CLAIM01866,2025-09-01,SALE013792,In Progress
CLAIM01867,2025-07-24,SALE006025,In Progress
CLAIM01868,2025-01-31,SALE018109,Completed
CLAIM01869,2024-02-03,SALE016934,Completed
CLAIM01870,2024-12-20,SALE013037,In Progress
CLAIM01871,2025-07-11,SALE011358,Completed
CLAIM01872,2024-07-22,SALE019748,Completed
CLAIM01873,2023-12-17,SALE000725,Completed
CLAIM01874,2025-08-28,SALE016163,Pending Parts
CLAIM01875,2025-02-05,SALE019802,Completed
CLAIM01876,2024-11-06,SALE019458,In Progress
CLAIM01877,2025-08-04,SALE001829,Completed
CLAIM01878,2025-08-03,SALE000738,Completed
CLAIM01879,2024-08-22,SALE011649,Completed
CLAIM01880,2025-06-13,SALE014970,Completed
CLAIM01881,2023-11-05,SALE000678,Completed
CLAIM01882,2024-11-05,SALE002633,Pending Parts
CLAIM01883,2025-08-05,SALE016310,In Progress
CLAIM01884,2025-08-10,SALE009347,Pending Parts
CLAIM01885,2025-01-30,SALE006892,In Progress
CLAIM01886,2025-04-24,SALE010545,Completed
CLAIM01887,2025-08-04,SALE014627,Replaced
CLAIM01888,2025-09-05,SALE010536,Completed
CLAIM01889,2024-03-06,SALE004813,Completed
CLAIM01890,2024-02-10,SALE004223,Completed
CLAIM01891,2024-08-11,SALE010820,Completed
CLAIM01892,2025-07-18,SALE011268,Completed
CLAIM01893,2024-02-27,SALE012243,Completed
CLAIM01894,2024-05-10,SALE019356,Completed
CLAIM01895,2024-08-25,SALE016392,Completed
CLAIM01896,2024-07-16,SALE000803,Completed
CLAIM01897,2025-06-02,SALE017932,Replaced
CLAIM01898,2024-07-19,SALE019898,Completed
CLAIM01899,2025-08-29,SALE013906,Completed
CLAIM01900,2025-08-24,SALE000435,Completed
CLAIM01901,2025-09-04,SALE000048,Completed
CLAIM01902,2024-08-01,SALE003406,Completed
CLAIM01903,2025-02-27,SALE011124,Completed
CLAIM01904,2025-08-31,SALE003645,In Progress
CLAIM01905,2024-08-26,SALE018989,Pending Parts
CLAIM01906,2025-08-03,SALE006917,Completed
CLAIM01907,2024-07-21,SALE012458,Completed
CLAIM01908,2024-10-26,SALE004993,Pending Parts
CLAIM01909,2025-01-20,SALE019030,Completed
CLAIM01910,2025-03-29,SALE018450,Pending Parts
CLAIM01911,2024-07-25,SALE009615,Completed
CLAIM01912,2025-07-15,SALE009354,Completed
CLAIM01913,2025-06-21,SALE015844,Completed
CLAIM01914,2025-01-23,SALE001219,Completed
CLAIM01915,2024-06-04,SALE000153,In Progress
CLAIM01916,2024-07-06,SALE004438,Completed
CLAIM01917,2023-12-12,SALE011304,In Progress
CLAIM01918,2023-12-28,SALE003805,Completed
CLAIM01919,2025-06-03,SALE001304,Completed
CLAIM01920,2024-02-27,SALE012883,Completed
CLAIM01921,2025-07-16,SALE014696,Completed
CLAIM01922,2024-02-25,SALE004555,Completed
CLAIM01923,2025-03-23,SALE010102,In Progress
CLAIM01924,2025-08-12,SALE008825,Completed
CLAIM01925,2023-11-11,SALE013926,In Progress
CLAIM01926,2024-12-26,SALE001659,Completed
CLAIM01927,2025-08-08,SALE011782,Completed
CLAIM01928,2025-02-08,SALE015501,Completed
CLAIM01929,2025-05-17,SALE015880,In Progress
CLAIM01930,2024-03-24,SALE005222,Completed
CLAIM01931,2025-08-26,SALE019180,Completed
CLAIM01932,2025-01-01,SALE017455,Pending Parts
CLAIM01933,2025-07-10,SALE019229,Completed
CLAIM01934,2025-07-29,SALE015873,Completed
CLAIM01935,2025-06-16,SALE019153,Completed
CLAIM01936,2025-03-19,SALE015011,Completed
CLAIM01937,2024-04-19,SALE012660,Pending Parts
CLAIM01938,2024-08-07,SALE007957,Completed
CLAIM01939,2024-02-27,SALE001782,Completed
CLAIM01940,2025-06-22,SALE017414,Completed
CLAIM01941,2025-07-26,SALE006968,Completed
CLAIM01942,2025-04-27,SALE010922,Replaced
CLAIM01943,2025-05-28,SALE014401,Pending Parts
CLAIM01944,2025-08-13,SALE004327,In Progress
CLAIM01945,2025-02-12,SALE017584,In Progress
CLAIM01946,2024-12-29,SALE000971,Pending Parts
CLAIM01947,2025-04-18,SALE003097,Completed
CLAIM01948,2025-08-10,SALE001861,Pending Parts
CLAIM01949,2024-03-15,SALE001211,Pending Parts
CLAIM01950,2025-02-14,SALE019919,Pending Parts
CLAIM01951,2024-05-04,SALE008187,Completed
CLAIM01952,2025-05-15,SALE008751,Completed
CLAIM01953,2024-10-01,SALE015080,Replaced
CLAIM01954,2025-02-12,SALE010073,Completed
CLAIM01955,2024-09-11,SALE002638,Pending Parts
CLAIM01956,2024-06-29,SALE016545,Completed
CLAIM01957,2024-09-27,SALE019773,Completed
CLAIM01958,2025-04-15,SALE008656,Completed
CLAIM01959,2024-07-13,SALE004412,Completed
CLAIM01960,2025-07-16,SALE001493,Completed
CLAIM01961,2024-07-02,SALE005046,Completed
CLAIM01962,2025-07-21,SALE005141,Completed
CLAIM01963,2024-12-26,SALE006382,Pending Parts
CLAIM01964,2024-04-22,SALE000505,Pending Parts
CLAIM01965,2024-11-11,SALE010356,Completed
CLAIM01966,2025-07-31,SALE015622,Pending Parts
CLAIM01967,2025-07-29,SALE011281,Pending Parts
CLAIM01968,2024-09-03,SALE014965,In Progress
CLAIM01969,2024-07-16,SALE008166,In Progress
CLAIM01970,2025-07-02,SALE007039,Completed
CLAIM01971,2025-07-24,SALE014180,Completed
CLAIM01972,2024-04-28,SALE018091,Completed
CLAIM01973,2025-04-27,SALE016425,In Progress
CLAIM01974,2024-12-21,SALE015735,In Progress
CLAIM01975,2025-04-28,SALE012392,Completed
CLAIM01976,2025-04-17,SALE011280,In Progress
CLAIM01977,2024-03-11,SALE014724,Completed
CLAIM01978,2025-02-14,SALE011794,In Progress
CLAIM01979,2024-08-11,SALE011706,Completed
CLAIM01980,2025-04-13,SALE011372,Completed
CLAIM01981,2024-09-15,SALE004548,In Progress
CLAIM01982,2025-02-02,SALE010875,Completed
CLAIM01983,2023-12-23,SALE016677,Replaced
CLAIM01984,2024-09-04,SALE013554,Replaced
CLAIM01985,2025-01-25,SALE010610,Completed
CLAIM01986,2025-07-06,SALE012589,In Progress
CLAIM01987,2025-07-24,SALE018205,Completed
CLAIM01988,2025-01-21,SALE011800,In Progress
CLAIM01989,2025-05-10,SALE000802,Completed
CLAIM01990,2024-10-07,SALE013966,Completed
CLAIM01991,2025-08-31,SALE019464,In Progress
CLAIM01992,2025-08-27,SALE008762,Completed
CLAIM01993,2025-04-18,SALE016416,Pending Parts
CLAIM01994,2024-09-18,SALE015629,In Progress
CLAIM01995,2024-05-08,SALE017208,Completed
CLAIM01996,2025-08-03,SALE005499,Completed
CLAIM01997,2025-08-03,SALE013136,In Progress
CLAIM01998,2025-06-02,SALE010155,Completed
CLAIM01999,2024-01-20,SALE019058,Completed
CLAIM02000,2025-09-03,SALE015499,Completed
CLAIM02001,2025-02-05,SALE003656,Completed
CLAIM02002,2025-07-24,SALE007346,In Progress
CLAIM02003,2025-06-04,SALE001474,Completed
CLAIM02004,2024-08-12,SALE001681,Pending Parts
CLAIM02005,2025-09-01,SALE001762,Completed
CLAIM02006,2025-05-17,SALE005760,In Progress
CLAIM02007,2024-02-29,SALE011253,Pending Parts
CLAIM02008,2025-03-13,SALE011546,In Progress
CLAIM02009,2025-02-25,SALE008559,In Progress
CLAIM02010,2025-07-09,SALE013278,Completed
CLAIM02011,2024-05-31,SALE018562,In Progress
CLAIM02012,2025-04-06,SALE011160,Completed
CLAIM02013,2024-09-03,SALE008170,In Progress
CLAIM02014,2023-12-01,SALE007821,Pending Parts
CLAIM02015,2024-07-22,SALE009363,In Progress
CLAIM02016,2024-08-16,SALE014573,Pending Parts
CLAIM02017,2024-07-04,SALE016703,Completed
CLAIM02018,2024-01-21,SALE011441,Completed
CLAIM02019,2025-07-30,SALE004465,Completed
CLAIM02020,2025-05-29,SALE008701,In Progress
CLAIM02021,2024-12-10,SALE016670,Completed
CLAIM02022,2025-08-30,SALE019284,Completed
CLAIM02023,2025-08-13,SALE009432,Completed
CLAIM02024,2025-06-28,SALE014914,Pending Parts
CLAIM02025,2025-09-04,SALE000199,Completed
CLAIM02026,2025-06-28,SALE009393,Pending Parts
CLAIM02027,2023-11-05,SALE019350,Completed
CLAIM02028,2024-12-20,SALE010203,Completed
CLAIM02029,2025-08-23,SALE012186,Completed
CLAIM02030,2025-03-01,SALE001155,Completed
CLAIM02031,2025-02-19,SALE019747,In Progress
CLAIM02032,2025-05-20,SALE012637,Completed
CLAIM02033,2025-08-18,SALE018701,Replaced
CLAIM02034,2025-01-15,SALE006417,Completed
CLAIM02035,2025-04-02,SALE018575,Completed
CLAIM02036,2025-06-09,SALE001323,Completed
CLAIM02037,2024-11-10,SALE014006,In Progress
CLAIM02038,2025-08-05,SALE010973,Pending Parts
CLAIM02039,2025-08-27,SALE003471,In Progress
CLAIM02040,2024-06-01,SALE002152,Completed
CLAIM02041,2025-03-24,SALE017124,Completed
CLAIM02042,2025-07-20,SALE003423,Completed
CLAIM02043,2024-10-02,SALE012908,Completed
CLAIM02044,2025-08-19,SALE003953,Completed
CLAIM02045,2025-05-15,SALE006483,In Progress
CLAIM02046,2025-08-14,SALE017525,Completed
CLAIM02047,2025-03-06,SALE014447,In Progress
CLAIM02048,2024-10-25,SALE011927,In Progress
CLAIM02049,2025-06-24,SALE011412,Completed
CLAIM02050,2025-06-03,SALE010673,Completed
CLAIM02051,2025-04-17,SALE009156,Completed
CLAIM02052,2025-05-23,SALE019164,In Progress
CLAIM02053,2025-05-30,SALE005839,In Progress
CLAIM02054,2025-05-24,SALE017187,Pending Parts
CLAIM02055,2024-10-09,SALE018348,Pending Parts
CLAIM02056,2025-06-07,SALE006258,Completed
CLAIM02057,2024-04-13,SALE008066,In Progress
CLAIM02058,2024-11-17,SALE004973,Replaced
CLAIM02059,2025-08-26,SALE009464,Completed
CLAIM02060,2023-12-07,SALE002509,Completed
